order_item_id,order_id,product_id,quantity,unit_price,discount_rate,subtotal
4582,O001953,P0054,1,64.32,0.0,64.32
4583,O001953,P0020,2,2364.88,0.2,3783.81
4584,O001953,P0084,3,527.11,0.0,1581.33
4585,O001953,P0080,2,124.51,0.0,249.02
4586,O001954,P0020,1,2542.12,0.0,2542.12
4587,O001955,P0045,3,987.56,0.0,2962.68
4588,O001955,P0016,1,3546.34,0.0,3546.34
4589,O001955,P0020,1,2588.34,0.0,2588.34
4590,O001955,P0026,3,294.37,0.05,838.95
4591,O001956,P0058,5,111.77,0.0,558.85
4592,O001956,P0020,1,2519.22,0.0,2519.22
4593,O001956,P0080,2,113.81,0.0,227.62
4594,O001956,P0016,1,3251.23,0.05,3088.67
4595,O001957,P0084,2,456.46,0.0,912.92
4596,O001958,P0039,1,673.76,0.0,673.76
4597,O001959,P0077,3,285.05,0.0,855.15
4598,O001959,P0049,2,297.08,0.1,534.74
4599,O001960,P0084,1,464.89,0.05,441.65
4600,O001960,P0020,1,2501.34,0.15,2126.14
4601,O001960,P0053,2,67.21,0.05,127.7
4602,O001961,P0073,2,68.65,0.0,137.3
4603,O001961,P0080,4,123.15,0.2,394.08
4604,O001962,P0005,2,418.54,0.0,837.08
4605,O001963,P0065,3,95.0,0.0,285.0
4606,O001963,P0086,1,191.1,0.0,191.1
4607,O001963,P0077,3,312.46,0.0,937.38
4608,O001964,P0053,1,66.13,0.0,66.13
4609,O001964,P0032,5,111.92,0.0,559.6
4610,O001965,P0080,1,116.5,0.0,116.5
4611,O001965,P0012,4,123.98,0.2,396.74
4612,O001965,P0087,2,206.12,0.0,412.24
4613,O001965,P0029,1,2145.89,0.1,1931.3
4614,O001966,P0012,4,122.46,0.1,440.86
4615,O001966,P0005,3,428.35,0.0,1285.05
4616,O001966,P0077,2,290.06,0.0,580.12
4617,O001966,P0016,2,3525.16,0.15,5992.77
4618,O001967,P0013,3,1370.97,0.0,4112.91
4619,O001967,P0032,3,125.71,0.1,339.42
4620,O001968,P0084,1,512.67,0.0,512.67
4621,O001969,P0039,2,674.69,0.0,1349.38
4622,O001970,P0005,2,412.02,0.0,824.04
4623,O001970,P0077,1,313.57,0.0,313.57
4624,O001970,P0055,2,750.32,0.05,1425.61
4625,O001971,P0080,2,117.9,0.0,235.8
4626,O001971,P0039,1,710.47,0.0,710.47
4627,O001972,P0087,2,180.27,0.0,360.54
4628,O001972,P0054,4,59.8,0.05,227.24
4629,O001973,P0020,1,2507.62,0.0,2507.62
4630,O001973,P0067,1,234.1,0.0,234.1
4631,O001974,P0080,3,125.9,0.0,377.7
4632,O001974,P0058,1,106.99,0.0,106.99
4633,O001974,P0045,3,1035.74,0.0,3107.22
4634,O001974,P0008,1,2207.11,0.15,1876.04
4635,O001975,P0020,1,2568.93,0.0,2568.93
4636,O001975,P0058,4,110.04,0.0,440.16
4637,O001976,P0058,1,110.78,0.0,110.78
4638,O001976,P0054,4,63.35,0.1,228.06
4639,O001976,P0084,3,467.48,0.0,1402.44
4640,O001976,P0080,5,131.9,0.05,626.52
4641,O001977,P0005,1,411.45,0.1,370.3
4642,O001977,P0087,2,195.91,0.15,333.05
4643,O001978,P0054,1,58.93,0.0,58.93
4644,O001979,P0002,2,4375.99,0.2,7001.58
4645,O001979,P0032,3,111.69,0.0,335.07
4646,O001980,P0032,1,125.52,0.0,125.52
4647,O001980,P0054,2,65.84,0.0,131.68
4648,O001980,P0039,2,761.79,0.1,1371.22
4649,O001981,P0039,1,715.43,0.0,715.43
4650,O001981,P0011,2,142.83,0.2,228.53
4651,O001981,P0058,3,113.61,0.0,340.83
4652,O001982,P0054,2,62.79,0.0,125.58
4653,O001982,P0016,1,3486.01,0.1,3137.41
4654,O001982,P0080,5,125.34,0.2,501.36
4655,O001983,P0084,3,479.19,0.0,1437.57
4656,O001983,P0054,3,57.23,0.0,171.69
4657,O001983,P0077,2,297.83,0.0,595.66
4658,O001984,P0021,1,2662.17,0.0,2662.17
4659,O001984,P0050,3,288.72,0.0,866.16
4660,O001984,P0043,3,968.48,0.1,2614.9
4661,O001984,P0025,3,311.17,0.0,933.51
4662,O001985,P0016,1,3610.29,0.2,2888.23
4663,O001985,P0054,3,57.48,0.0,172.44
4664,O001985,P0058,4,113.78,0.0,455.12
4665,O001986,P0084,3,482.35,0.0,1447.05
4666,O001986,P0054,2,59.9,0.0,119.8
4667,O001986,P0048,5,95.82,0.05,455.14
4668,O001986,P0067,3,264.93,0.05,755.05
4669,O001987,P0039,2,701.46,0.0,1402.92
4670,O001987,P0054,1,56.05,0.0,56.05
4671,O001987,P0084,1,454.8,0.05,432.06
4672,O001987,P0058,3,113.9,0.0,341.7
4673,O001988,P0080,5,114.66,0.1,515.97
4674,O001989,P0054,2,64.86,0.05,123.23
4675,O001990,P0044,1,1016.23,0.0,1016.23
4676,O001991,P0084,2,513.85,0.0,1027.7
4677,O001991,P0080,3,131.36,0.15,334.97
4678,O001991,P0053,4,67.85,0.05,257.83
4679,O001992,P0073,2,74.62,0.0,149.24
4680,O001992,P0079,4,139.54,0.15,474.44
4681,O001993,P0071,4,50.24,0.05,190.91
4682,O001993,P0039,2,763.35,0.0,1526.7
4683,O001993,P0045,2,1021.9,0.0,2043.8
4684,O001994,P0050,3,327.84,0.05,934.34
4685,O001994,P0039,3,665.73,0.0,1997.19
4686,O001994,P0020,1,2493.06,0.0,2493.06
4687,O001995,P0054,1,61.27,0.15,52.08
4688,O001995,P0012,1,116.11,0.0,116.11
4689,O001996,P0009,1,2051.57,0.0,2051.57
4690,O001996,P0077,2,279.22,0.0,558.44
4691,O001997,P0054,2,58.45,0.1,105.21
4692,O001997,P0053,5,66.96,0.0,334.8
4693,O001997,P0012,2,126.16,0.0,252.32
4694,O001997,P0080,3,121.19,0.05,345.39
4695,O001998,P0049,1,280.08,0.0,280.08
4696,O001998,P0073,3,69.21,0.0,207.63
4697,O001998,P0080,5,125.38,0.0,626.9
4698,O001999,P0043,1,931.81,0.0,931.81
4699,O001999,P0071,3,49.03,0.05,139.74
4700,O001999,P0073,5,67.46,0.0,337.3
4701,O002000,P0003,1,4501.84,0.05,4276.75
4702,O002000,P0080,1,128.85,0.2,103.08
4703,O002001,P0002,1,4269.74,0.0,4269.74
4704,O002002,P0058,3,103.62,0.05,295.32
4705,O002002,P0087,1,197.09,0.0,197.09
4706,O002003,P0087,2,206.24,0.1,371.23
4707,O002003,P0020,2,2493.92,0.0,4987.84
4708,O002003,P0080,5,117.01,0.0,585.05
4709,O002004,P0037,1,673.17,0.0,673.17
4710,O002004,P0080,4,112.7,0.1,405.72
4711,O002004,P0084,2,501.42,0.0,1002.84
4712,O002005,P0020,1,2353.5,0.0,2353.5
4713,O002006,P0012,2,124.41,0.0,248.82
4714,O002006,P0048,2,97.99,0.0,195.98
4715,O002006,P0084,3,504.8,0.15,1287.24
4716,O002007,P0039,2,710.3,0.0,1420.6
4717,O002007,P0056,1,936.84,0.05,890.0
4718,O002008,P0073,2,73.02,0.0,146.04
4719,O002008,P0080,4,126.35,0.0,505.4
4720,O002008,P0048,3,94.73,0.0,284.19
4721,O002008,P0050,3,322.62,0.15,822.68
4722,O002009,P0054,4,55.99,0.0,223.96
4723,O002009,P0008,1,2437.83,0.15,2072.16
4724,O002010,P0012,2,118.28,0.0,236.56
4725,O002011,P0079,1,144.88,0.1,130.39
4726,O002011,P0054,3,58.7,0.0,176.1
4727,O002011,P0071,4,57.5,0.0,230.0
4728,O002011,P0084,2,466.26,0.0,932.52
4729,O002012,P0039,1,697.17,0.15,592.59
4730,O002012,P0054,2,62.97,0.0,125.94
4731,O002012,P0080,1,113.55,0.05,107.87
4732,O002013,P0087,2,185.26,0.15,314.94
4733,O002013,P0005,2,380.02,0.0,760.04
4734,O002013,P0048,5,94.02,0.0,470.1
4735,O002013,P0032,1,114.7,0.15,97.5
4736,O002014,P0054,4,58.64,0.2,187.65
4737,O002015,P0084,1,505.8,0.0,505.8
4738,O002015,P0028,1,2513.24,0.0,2513.24
4739,O002015,P0058,2,115.62,0.0,231.24
4740,O002016,P0008,2,2184.4,0.15,3713.48
4741,O002016,P0016,2,3515.16,0.05,6678.8
4742,O002017,P0005,1,415.63,0.05,394.85
4743,O002017,P0039,3,684.56,0.0,2053.68
4744,O002017,P0084,3,503.68,0.0,1511.04
4745,O002018,P0032,2,126.74,0.0,253.48
4746,O002019,P0039,1,674.35,0.1,606.92
4747,O002020,P0020,2,2398.38,0.0,4796.76
4748,O002020,P0025,3,314.47,0.0,943.41
4749,O002021,P0029,1,2271.97,0.0,2271.97
4750,O002021,P0008,2,2351.04,0.0,4702.08
4751,O002021,P0057,3,884.68,0.05,2521.34
4752,O002022,P0005,1,434.11,0.05,412.4
4753,O002023,P0073,3,68.65,0.05,195.65
4754,O002024,P0021,1,2519.41,0.0,2519.41
4755,O002024,P0005,2,398.5,0.0,797.0
4756,O002024,P0020,2,2375.06,0.0,4750.12
4757,O002024,P0080,2,119.8,0.15,203.66
4758,O002025,P0054,1,61.19,0.05,58.13
4759,O002025,P0084,1,487.4,0.0,487.4
4760,O002026,P0003,1,4654.17,0.1,4188.75
4761,O002026,P0020,1,2606.43,0.2,2085.14
4762,O002027,P0020,1,2434.58,0.1,2191.12
4763,O002027,P0054,1,60.6,0.0,60.6
4764,O002027,P0065,4,92.64,0.0,370.56
4765,O002028,P0003,2,4520.6,0.2,7232.96
4766,O002028,P0039,3,669.13,0.0,2007.39
4767,O002028,P0084,2,479.57,0.0,959.14
4768,O002029,P0003,2,4917.98,0.15,8360.57
4769,O002029,P0056,1,874.65,0.0,874.65
4770,O002029,P0020,1,2521.71,0.0,2521.71
4771,O002031,P0037,2,729.27,0.1,1312.69
4772,O002031,P0044,2,1012.14,0.0,2024.28
4773,O002031,P0039,2,712.49,0.0,1424.98
4774,O002031,P0009,1,2128.34,0.0,2128.34
4775,O002032,P0020,1,2282.54,0.0,2282.54
4776,O002032,P0053,3,69.04,0.0,207.12
4777,O002033,P0044,3,966.16,0.0,2898.48
4778,O002033,P0003,1,4846.93,0.0,4846.93
4779,O002033,P0077,1,301.15,0.0,301.15
4780,O002033,P0025,2,302.43,0.0,604.86
4781,O002034,P0080,4,131.6,0.2,421.12
4782,O002034,P0005,3,425.05,0.0,1275.15
4783,O002034,P0020,2,2553.29,0.0,5106.58
4784,O002034,P0054,2,61.63,0.05,117.1
4785,O002035,P0012,4,123.21,0.0,492.84
4786,O002035,P0071,5,50.74,0.15,215.64
4787,O002035,P0008,1,2392.84,0.05,2273.2
4788,O002036,P0080,3,128.15,0.05,365.23
4789,O002036,P0039,1,765.82,0.1,689.24
4790,O002036,P0086,5,206.72,0.0,1033.6
4791,O002037,P0039,2,748.28,0.0,1496.56
4792,O002037,P0059,3,98.95,0.1,267.17
4793,O002037,P0013,1,1407.09,0.0,1407.09
4794,O002037,P0020,2,2464.01,0.05,4681.62
4795,O002038,P0055,1,784.65,0.0,784.65
4796,O002038,P0084,3,461.83,0.0,1385.49
4797,O002039,P0067,5,258.26,0.0,1291.3
4798,O002039,P0080,3,114.2,0.05,325.47
4799,O002039,P0025,2,323.48,0.1,582.26
4800,O002039,P0048,5,108.54,0.0,542.7
4801,O002040,P0016,1,3396.72,0.2,2717.38
4802,O002040,P0054,4,58.1,0.0,232.4
4803,O002041,P0020,1,2379.66,0.0,2379.66
4804,O002042,P0053,5,65.71,0.15,279.27
4805,O002042,P0020,1,2594.58,0.0,2594.58
4806,O002043,P0054,1,61.28,0.0,61.28
4807,O002043,P0084,2,501.94,0.15,853.3
4808,O002045,P0054,4,56.05,0.05,212.99
4809,O002045,P0012,3,130.38,0.05,371.58
4810,O002045,P0084,2,491.8,0.1,885.24
4811,O002046,P0039,2,760.17,0.0,1520.34
4812,O002047,P0005,2,390.15,0.15,663.26
4813,O002048,P0077,1,306.01,0.05,290.71
4814,O002048,P0041,3,463.56,0.15,1182.08
4815,O002048,P0039,1,674.34,0.0,674.34
4816,O002049,P0032,1,122.39,0.0,122.39
4817,O002050,P0020,1,2444.94,0.0,2444.94
4818,O002051,P0079,3,149.13,0.2,357.91
4819,O002051,P0039,3,747.2,0.05,2129.52
4820,O002051,P0061,5,127.97,0.05,607.86
4821,O002051,P0084,2,487.08,0.0,974.16
4822,O002052,P0077,3,312.43,0.0,937.29
4823,O002052,P0020,2,2579.36,0.0,5158.72
4824,O002052,P0054,5,65.54,0.0,327.7
4825,O002052,P0087,2,179.09,0.0,358.18
4826,O002053,P0039,2,683.63,0.05,1298.9
4827,O002053,P0009,1,2090.93,0.0,2090.93
4828,O002053,P0053,4,64.97,0.0,259.88
4829,O002054,P0084,1,471.29,0.15,400.6
4830,O002055,P0084,1,487.58,0.0,487.58
4831,O002055,P0080,4,123.01,0.1,442.84
4832,O002055,P0064,4,97.75,0.0,391.0
4833,O002056,P0071,3,51.69,0.0,155.07
4834,O002056,P0055,2,722.17,0.0,1444.34
4835,O002057,P0009,1,2220.03,0.0,2220.03
4836,O002057,P0005,2,406.81,0.0,813.62
4837,O002057,P0020,2,2398.96,0.05,4558.02
4838,O002058,P0012,1,114.64,0.05,108.91
4839,O002058,P0071,3,54.2,0.0,162.6
4840,O002059,P0045,1,1031.07,0.0,1031.07
4841,O002059,P0077,3,306.17,0.0,918.51
4842,O002060,P0084,1,492.21,0.15,418.38
4843,O002061,P0039,2,694.53,0.0,1389.06
4844,O002061,P0032,4,115.21,0.0,460.84
4845,O002063,P0080,3,124.79,0.1,336.93
4846,O002063,P0087,1,200.21,0.15,170.18
4847,O002063,P0045,1,1098.74,0.05,1043.8
4848,O002063,P0015,2,1446.67,0.05,2748.67
4849,O002064,P0080,1,114.55,0.15,97.37
4850,O002064,P0020,2,2623.78,0.1,4722.8
4851,O002065,P0055,3,798.21,0.0,2394.63
4852,O002065,P0080,5,127.28,0.0,636.4
4853,O002066,P0005,2,426.62,0.05,810.58
4854,O002067,P0086,1,215.37,0.0,215.37
4855,O002068,P0080,1,115.35,0.0,115.35
4856,O002068,P0084,1,516.96,0.2,413.57
4857,O002069,P0058,1,114.64,0.05,108.91
4858,O002069,P0020,1,2383.36,0.0,2383.36
4859,O002069,P0039,2,751.81,0.15,1278.08
4860,O002069,P0071,4,56.82,0.0,227.28
4861,O002070,P0061,4,135.17,0.15,459.58
4862,O002070,P0020,2,2528.0,0.0,5056.0
4863,O002070,P0023,1,2962.92,0.0,2962.92
4864,O002071,P0005,3,416.09,0.0,1248.27
4865,O002071,P0067,3,260.32,0.0,780.96
4866,O002071,P0020,1,2388.95,0.0,2388.95
4867,O002071,P0025,3,323.04,0.0,969.12
4868,O002072,P0056,3,953.37,0.0,2860.11
4869,O002072,P0013,3,1420.18,0.0,4260.54
4870,O002072,P0002,1,4331.82,0.0,4331.82
4871,O002073,P0054,1,61.9,0.0,61.9
4872,O002073,P0008,2,2198.15,0.0,4396.3
4873,O002073,P0077,1,290.26,0.0,290.26
4874,O002075,P0013,3,1433.08,0.0,4299.24
4875,O002076,P0012,2,116.63,0.0,233.26
4876,O002076,P0067,5,235.99,0.0,1179.95
4877,O002077,P0032,1,116.75,0.0,116.75
4878,O002077,P0048,3,97.03,0.0,291.09
4879,O002077,P0045,1,1039.45,0.0,1039.45
4880,O002077,P0039,2,666.08,0.05,1265.55
4881,O002078,P0084,1,498.75,0.0,498.75
4882,O002079,P0020,1,2250.68,0.0,2250.68
4883,O002079,P0016,2,3601.82,0.0,7203.64
4884,O002080,P0005,2,405.54,0.1,729.97
4885,O002081,P0034,1,282.79,0.0,282.79
4886,O002081,P0039,2,726.67,0.0,1453.34
4887,O002081,P0080,1,123.2,0.0,123.2
4888,O002082,P0080,2,129.72,0.05,246.47
4889,O002082,P0054,2,64.85,0.0,129.7
4890,O002084,P0061,5,127.15,0.0,635.75
4891,O002084,P0012,3,119.5,0.05,340.58
4892,O002084,P0016,2,3171.84,0.2,5074.94
4893,O002085,P0058,1,106.03,0.0,106.03
4894,O002085,P0020,2,2345.09,0.0,4690.18
4895,O002085,P0008,1,2426.78,0.0,2426.78
4896,O002086,P0030,1,2536.59,0.05,2409.76
4897,O002086,P0084,1,469.03,0.15,398.68
4898,O002086,P0054,3,56.64,0.0,169.92
4899,O002086,P0062,2,134.45,0.0,268.9
4900,O002087,P0041,2,470.59,0.0,941.18
4901,O002087,P0084,2,518.86,0.0,1037.72
4902,O002087,P0005,2,380.38,0.0,760.76
4903,O002087,P0020,1,2379.0,0.1,2141.1
4904,O002088,P0003,1,4612.48,0.15,3920.61
4905,O002088,P0008,1,2230.45,0.05,2118.93
4906,O002088,P0080,2,121.76,0.0,243.52
4907,O002089,P0005,1,391.57,0.0,391.57
4908,O002089,P0052,2,64.73,0.05,122.99
4909,O002089,P0016,2,3163.49,0.0,6326.98
4910,O002090,P0020,2,2454.81,0.05,4664.14
4911,O002090,P0053,2,67.63,0.2,108.21
4912,O002090,P0057,1,929.43,0.0,929.43
4913,O002091,P0008,1,2300.94,0.0,2300.94
4914,O002092,P0080,5,126.73,0.05,601.97
4915,O002093,P0082,2,511.39,0.0,1022.78
4916,O002093,P0009,2,2104.54,0.0,4209.08
4917,O002093,P0005,3,415.15,0.2,996.36
4918,O002094,P0032,1,113.48,0.0,113.48
4919,O002094,P0012,3,125.69,0.0,377.07
4920,O002094,P0067,5,254.11,0.05,1207.02
4921,O002094,P0071,1,53.62,0.1,48.26
4922,O002096,P0045,2,1006.35,0.0,2012.7
4923,O002096,P0084,1,488.62,0.05,464.19
4924,O002096,P0020,2,2470.29,0.0,4940.58
4925,O002096,P0012,5,115.29,0.1,518.81
4926,O002097,P0054,4,58.36,0.1,210.1
4927,O002097,P0084,1,500.93,0.0,500.93
4928,O002097,P0020,1,2258.25,0.0,2258.25
4929,O002097,P0016,2,3298.07,0.15,5606.72
4930,O002098,P0022,1,2995.73,0.0,2995.73
4931,O002098,P0084,3,517.39,0.15,1319.34
4932,O002098,P0079,1,143.75,0.1,129.38
4933,O002098,P0065,2,93.08,0.05,176.85
4934,O002099,P0080,1,121.38,0.0,121.38
4935,O002099,P0020,2,2429.19,0.0,4858.38
4936,O002100,P0053,3,62.89,0.0,188.67
4937,O002100,P0084,3,492.85,0.0,1478.55
4938,O002100,P0086,2,184.47,0.0,368.94
4939,O002100,P0020,2,2558.51,0.1,4605.32
4940,O002101,P0003,1,4968.66,0.15,4223.36
4941,O002101,P0039,3,724.33,0.15,1847.04
4942,O002101,P0084,3,495.88,0.0,1487.64
4943,O002102,P0016,2,3228.35,0.2,5165.36
4944,O002102,P0058,1,99.8,0.1,89.82
4945,O002102,P0054,2,56.38,0.0,112.76
4946,O002102,P0039,2,744.54,0.05,1414.63
4947,O002103,P0086,5,207.75,0.0,1038.75
4948,O002103,P0079,5,142.83,0.0,714.15
4949,O002104,P0073,5,67.33,0.05,319.82
4950,O002104,P0039,2,696.6,0.2,1114.56
4951,O002104,P0058,5,116.26,0.0,581.3
4952,O002104,P0071,5,57.21,0.0,286.05
4953,O002105,P0087,4,178.16,0.1,641.38
4954,O002106,P0008,2,2479.74,0.2,3967.58
4955,O002106,P0020,2,2542.38,0.0,5084.76
4956,O002106,P0012,4,115.99,0.0,463.96
4957,O002106,P0067,5,262.57,0.0,1312.85
4958,O002107,P0074,3,71.42,0.0,214.26
4959,O002108,P0020,1,2317.95,0.0,2317.95
4960,O002108,P0067,3,246.36,0.05,702.13
4961,O002108,P0030,1,2467.4,0.0,2467.4
4962,O002108,P0054,3,60.97,0.1,164.62
4963,O002109,P0020,1,2446.45,0.2,1957.16
4964,O002109,P0052,2,59.02,0.0,118.04
4965,O002110,P0020,2,2249.2,0.0,4498.4
4966,O002110,P0038,2,635.76,0.0,1271.52
4967,O002110,P0008,1,2267.35,0.0,2267.35
4968,O002110,P0079,2,140.99,0.05,267.88
4969,O002111,P0054,3,62.06,0.0,186.18
4970,O002112,P0055,1,743.88,0.0,743.88
4971,O002113,P0030,1,2347.59,0.0,2347.59
4972,O002113,P0087,1,182.24,0.1,164.02
4973,O002114,P0087,5,181.27,0.0,906.35
4974,O002114,P0054,5,63.06,0.05,299.54
4975,O002114,P0012,3,126.56,0.15,322.73
4976,O002115,P0080,2,119.45,0.2,191.12
4977,O002116,P0039,2,654.7,0.0,1309.4
4978,O002116,P0080,1,118.01,0.15,100.31
4979,O002117,P0077,1,302.81,0.0,302.81
4980,O002118,P0053,3,70.02,0.0,210.06
4981,O002118,P0022,2,3289.83,0.0,6579.66
4982,O002119,P0003,2,4838.03,0.05,9192.26
4983,O002120,P0040,3,428.68,0.05,1221.74
4984,O002120,P0058,4,116.44,0.05,442.47
4985,O002120,P0039,3,667.73,0.0,2003.19
4986,O002121,P0004,1,359.24,0.2,287.39
4987,O002121,P0043,1,946.01,0.0,946.01
4988,O002121,P0020,1,2287.32,0.0,2287.32
4989,O002122,P0053,4,63.73,0.0,254.92
4990,O002122,P0063,1,107.41,0.0,107.41
4991,O002122,P0080,5,127.55,0.0,637.75
4992,O002122,P0055,3,777.62,0.2,1866.29
4993,O002123,P0062,3,126.34,0.1,341.12
4994,O002123,P0054,3,61.96,0.0,185.88
4995,O002125,P0080,5,118.01,0.1,531.05
4996,O002126,P0034,3,308.84,0.0,926.52
4997,O002126,P0071,2,53.39,0.15,90.76
4998,O002126,P0012,4,121.63,0.1,437.87
4999,O002128,P0012,4,122.56,0.15,416.7
5000,O002129,P0054,2,65.25,0.0,130.5
5001,O002130,P0008,2,2470.28,0.0,4940.56
5002,O002130,P0009,1,2111.18,0.0,2111.18
5003,O002130,P0059,3,107.63,0.1,290.6
5004,O002130,P0055,3,750.87,0.0,2252.61
5005,O002131,P0045,1,949.92,0.15,807.43
5006,O002132,P0029,1,2255.9,0.05,2143.1
5007,O002132,P0039,3,709.57,0.1,1915.84
5008,O002133,P0029,2,2445.24,0.05,4645.96
5009,O002133,P0039,2,662.64,0.0,1325.28
5010,O002133,P0084,2,482.19,0.0,964.38
5011,O002133,P0005,3,381.34,0.0,1144.02
5012,O002134,P0073,3,66.28,0.05,188.9
5013,O002136,P0020,2,2376.47,0.05,4515.29
5014,O002136,P0062,4,133.5,0.0,534.0
5015,O002136,P0008,2,2493.49,0.0,4986.98
5016,O002136,P0041,1,417.18,0.1,375.46
5017,O002137,P0082,3,464.03,0.0,1392.09
5018,O002137,P0054,1,60.93,0.0,60.93
5019,O002137,P0020,1,2430.75,0.0,2430.75
5020,O002138,P0054,5,58.37,0.0,291.85
5021,O002138,P0014,2,1400.38,0.0,2800.76
5022,O002138,P0037,3,739.5,0.05,2107.57
5023,O002138,P0039,1,669.2,0.0,669.2
5024,O002139,P0084,3,459.6,0.0,1378.8
5025,O002139,P0039,2,655.42,0.0,1310.84
5026,O002139,P0077,1,298.98,0.0,298.98
5027,O002141,P0020,2,2494.33,0.0,4988.66
5028,O002141,P0005,3,428.42,0.0,1285.26
5029,O002141,P0003,2,4856.29,0.05,9226.95
5030,O002142,P0020,1,2279.3,0.15,1937.41
5031,O002142,P0050,2,282.26,0.0,564.52
5032,O002142,P0084,3,454.62,0.05,1295.67
5033,O002143,P0034,1,294.63,0.0,294.63
5034,O002143,P0009,2,2111.72,0.0,4223.44
5035,O002143,P0086,2,206.87,0.0,413.74
5036,O002144,P0053,5,67.39,0.0,336.95
5037,O002144,P0084,3,451.2,0.05,1285.92
5038,O002144,P0008,2,2391.32,0.2,3826.11
5039,O002144,P0023,1,2958.42,0.0,2958.42
5040,O002145,P0049,3,318.35,0.0,955.05
5041,O002145,P0045,2,951.58,0.0,1903.16
5042,O002145,P0080,4,117.09,0.05,444.94
5043,O002145,P0009,1,2091.67,0.0,2091.67
5044,O002146,P0039,2,658.37,0.0,1316.74
5045,O002146,P0054,2,56.15,0.0,112.3
5046,O002146,P0020,2,2371.55,0.1,4268.79
5047,O002146,P0003,2,4770.06,0.05,9063.11
5048,O002147,P0053,2,68.2,0.2,109.12
5049,O002147,P0084,2,509.61,0.0,1019.22
5050,O002147,P0003,2,4905.72,0.0,9811.44
5051,O002147,P0044,1,1029.81,0.0,1029.81
5052,O002148,P0039,2,707.71,0.0,1415.42
5053,O002148,P0073,1,70.94,0.0,70.94
5054,O002148,P0054,5,57.3,0.0,286.5
5055,O002148,P0045,1,1079.71,0.0,1079.71
5056,O002149,P0020,2,2428.6,0.15,4128.62
5057,O002149,P0073,2,66.95,0.0,133.9
5058,O002149,P0084,2,495.39,0.05,941.24
5059,O002149,P0058,5,102.07,0.05,484.83
5060,O002150,P0030,2,2509.09,0.15,4265.45
5061,O002150,P0055,2,727.0,0.0,1454.0
5062,O002151,P0054,4,62.06,0.1,223.42
5063,O002152,P0058,2,105.9,0.0,211.8
5064,O002152,P0039,2,663.86,0.0,1327.72
5065,O002152,P0030,2,2425.89,0.0,4851.78
5066,O002152,P0054,1,64.61,0.0,64.61
5067,O002153,P0039,3,677.34,0.0,2032.02
5068,O002153,P0073,2,69.26,0.0,138.52
5069,O002154,P0028,1,2764.84,0.0,2764.84
5070,O002155,P0034,1,301.2,0.05,286.14
5071,O002155,P0025,3,283.56,0.0,850.68
5072,O002155,P0084,2,494.72,0.15,841.02
5073,O002155,P0054,4,62.76,0.0,251.04
5074,O002156,P0005,2,412.36,0.0,824.72
5075,O002157,P0005,2,414.25,0.0,828.5
5076,O002157,P0055,1,756.07,0.2,604.86
5077,O002158,P0080,3,128.63,0.0,385.89
5078,O002159,P0012,5,115.21,0.1,518.44
5079,O002159,P0063,5,106.21,0.0,531.05
5080,O002160,P0040,3,454.94,0.0,1364.82
5081,O002160,P0067,3,230.24,0.0,690.72
5082,O002160,P0020,1,2239.47,0.0,2239.47
5083,O002160,P0055,1,840.22,0.15,714.19
5084,O002161,P0048,1,103.24,0.0,103.24
5085,O002161,P0084,3,520.04,0.0,1560.12
5086,O002162,P0054,0,56.3,0.0,112.6
5087,O002163,P0012,3,129.99,0.15,331.47
5088,O002164,P0008,2,2286.62,0.0,4573.24
5089,O002165,P0032,1,120.95,0.15,102.81
5090,O002165,P0016,2,3161.29,0.0,6322.58
5091,O002166,P0063,4,113.03,0.0,452.12
5092,O002166,P0003,1,4457.29,0.0,4457.29
5093,O002166,P0044,2,1049.46,0.0,2098.92
5094,O002166,P0055,3,753.71,0.0,2261.13
5095,O002167,P0040,3,446.14,0.0,1338.42
5096,O002167,P0012,3,119.31,0.0,357.93
5097,O002169,P0054,5,62.81,0.1,282.65
5098,O002169,P0071,3,53.22,0.0,159.66
5099,O002169,P0061,2,132.89,0.0,265.78
5100,O002169,P0020,1,2598.95,0.0,2598.95
5101,O002170,P0002,1,3942.87,0.1,3548.58
5102,O002171,P0013,3,1461.81,0.0,4385.43
5103,O002171,P0084,2,520.57,0.05,989.08
5104,O002172,P0012,2,113.66,0.0,227.32
5105,O002173,P0016,2,3475.92,0.05,6604.25
5106,O002173,P0039,3,659.67,0.0,1979.01
5107,O002174,P0084,2,450.4,0.0,900.8
5108,O002174,P0054,2,62.19,0.0,124.38
5109,O002174,P0020,1,2250.39,0.0,2250.39
5110,O002175,P0020,1,2563.21,0.0,2563.21
5111,O002175,P0086,2,199.81,0.0,399.62
5112,O002175,P0077,3,284.86,0.0,854.58
5113,O002176,P0012,2,131.14,0.0,262.28
5114,O002176,P0020,2,2556.33,0.0,5112.66
5115,O002176,P0008,2,2347.18,0.0,4694.36
5116,O002176,P0039,3,760.53,0.05,2167.51
5117,O002177,P0080,2,117.55,0.1,211.59
5118,O002177,P0073,3,68.67,0.05,195.71
5119,O002177,P0059,4,97.11,0.15,330.17
5120,O002177,P0020,1,2397.54,0.0,2397.54
5121,O002178,P0012,3,128.78,0.1,347.71
5122,O002178,P0003,1,4633.07,0.0,4633.07
5123,O002178,P0005,2,402.12,0.0,804.24
5124,O002178,P0087,1,204.56,0.1,184.1
5125,O002179,P0084,1,486.9,0.0,486.9
